Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,value,Sub_metering_3
27/1/2008,02:52:00,0.532,0.086,247.820,2.200,0.000,0.000,0.000
27/1/2008,02:53:00,0.532,0.090,248.630,2.200,0.000,0.000,0.000
27/1/2008,02:54:00,0.532,0.088,248.440,2.200,0.000,0.000,0.000
27/1/2008,02:55:00,0.528,0.084,247.390,2.200,0.000,0.000,0.000
27/1/2008,02:56:00,0.528,0.082,246.590,2.200,0.000,0.000,0.000
27/1/2008,02:57:00,0.526,0.084,247.000,2.200,0.000,0.000,0.000
27/1/2008,02:58:00,0.526,0.084,246.950,2.200,0.000,0.000,0.000
27/1/2008,02:59:00,0.526,0.082,246.470,2.200,0.000,0.000,0.000
27/1/2008,03:00:00,0.446,0.000,245.010,1.800,0.000,0.000,0.000
27/1/2008,03:01:00,0.514,0.000,245.340,2.200,0.000,0.000,0.000
27/1/2008,03:02:00,0.508,0.048,246.090,2.000,0.000,0.000,0.000
27/1/2008,03:03:00,0.506,0.046,245.760,2.000,0.000,0.000,0.000
27/1/2008,03:04:00,0.508,0.050,246.810,2.000,0.000,0.000,0.000
27/1/2008,03:05:00,0.508,0.050,247.260,2.000,0.000,0.000,0.000
27/1/2008,03:06:00,0.506,0.050,247.610,2.000,0.000,0.000,0.000
27/1/2008,03:07:00,0.504,0.050,246.920,2.000,0.000,0.000,0.000
27/1/2008,03:08:00,0.502,0.050,247.080,2.000,0.000,0.000,0.000
27/1/2008,03:09:00,0.560,0.048,246.740,2.200,0.000,0.000,0.000
27/1/2008,03:10:00,0.716,0.000,246.260,2.800,0.000,0.000,0.000
27/1/2008,03:11:00,0.710,0.064,246.230,2.800,0.000,0.000,0.000
27/1/2008,03:12:00,0.562,0.060,246.600,2.400,0.000,0.000,0.000
27/1/2008,03:13:00,0.432,0.058,247.090,1.800,0.000,0.000,0.000
27/1/2008,03:14:00,0.432,0.058,246.770,1.800,0.000,0.000,0.000
27/1/2008,03:15:00,0.432,0.060,246.550,1.800,0.000,0.000,0.000
27/1/2008,03:16:00,0.432,0.060,246.590,1.800,0.000,0.000,0.000
27/1/2008,03:17:00,0.430,0.060,246.340,1.800,0.000,0.000,0.000
27/1/2008,03:18:00,0.430,0.060,246.350,1.800,0.000,0.000,0.000
27/1/2008,03:19:00,0.430,0.060,246.270,1.800,0.000,0.000,0.000
27/1/2008,03:20:00,0.432,0.058,247.120,1.800,0.000,0.000,0.000
27/1/2008,03:21:00,0.434,0.056,247.920,1.800,0.000,0.000,0.000
27/1/2008,03:22:00,0.434,0.056,248.310,1.800,0.000,0.000,0.000
27/1/2008,03:23:00,0.434,0.056,248.460,1.800,0.000,0.000,0.000
27/1/2008,03:24:00,0.432,0.058,246.890,1.800,0.000,0.000,0.000
27/1/2008,03:25:00,0.428,0.062,244.960,1.800,0.000,0.000,0.000
27/1/2008,03:26:00,0.428,0.062,244.670,1.800,0.000,0.000,0.000
27/1/2008,03:27:00,0.426,0.062,244.700,1.800,0.000,0.000,0.000
27/1/2008,03:28:00,0.426,0.062,244.670,1.800,0.000,0.000,0.000
27/1/2008,03:29:00,0.530,0.052,243.250,2.200,0.000,0.000,0.000
27/1/2008,03:30:00,0.532,0.070,242.940,2.200,0.000,0.000,0.000
27/1/2008,03:31:00,0.530,0.072,243.500,2.200,0.000,0.000,0.000
27/1/2008,03:32:00,0.530,0.074,243.770,2.200,0.000,0.000,0.000
27/1/2008,03:33:00,0.528,0.072,243.430,2.200,0.000,0.000,0.000
27/1/2008,03:34:00,0.526,0.072,243.190,2.200,0.000,0.000,0.000
27/1/2008,03:35:00,0.526,0.074,243.800,2.200,0.000,0.000,0.000
27/1/2008,03:36:00,0.526,0.074,243.910,2.200,0.000,0.000,0.000
27/1/2008,03:37:00,0.524,0.072,243.580,2.200,0.000,0.000,0.000
27/1/2008,03:38:00,0.522,0.074,243.780,2.200,0.000,0.000,0.000
27/1/2008,03:39:00,0.524,0.076,244.410,2.200,0.000,0.000,0.000
27/1/2008,03:40:00,0.522,0.074,244.020,2.200,0.000,0.000,0.000
27/1/2008,03:41:00,0.520,0.074,243.830,2.200,0.000,0.000,0.000
27/1/2008,03:42:00,0.580,0.136,243.870,2.600,0.000,0.000,0.000
27/1/2008,03:43:00,0.596,0.182,244.180,2.600,0.000,0.000,0.000
27/1/2008,03:44:00,0.596,0.180,243.780,2.600,0.000,0.000,0.000
27/1/2008,03:45:00,0.594,0.180,243.820,2.600,0.000,0.000,0.000
27/1/2008,03:46:00,0.504,0.048,244.290,2.000,0.000,0.000,0.000
27/1/2008,03:47:00,0.500,0.000,244.240,2.000,0.000,0.000,0.000
27/1/2008,03:48:00,0.496,0.000,243.730,2.000,0.000,0.000,0.000
27/1/2008,03:49:00,0.496,0.000,243.790,2.000,0.000,0.000,0.000
27/1/2008,03:50:00,0.496,0.000,243.820,2.000,0.000,0.000,0.000
27/1/2008,03:51:00,0.452,0.000,243.980,1.800,0.000,0.000,0.000
27/1/2008,03:52:00,0.424,0.064,243.570,1.800,0.000,0.000,0.000
27/1/2008,03:53:00,0.426,0.064,243.780,1.800,0.000,0.000,0.000
27/1/2008,03:54:00,0.426,0.062,244.250,1.800,0.000,0.000,0.000
27/1/2008,03:55:00,0.424,0.064,243.930,1.800,0.000,0.000,0.000
27/1/2008,03:56:00,0.424,0.064,243.030,1.800,0.000,0.000,0.000
27/1/2008,03:57:00,0.424,0.064,243.060,1.800,0.000,0.000,0.000
27/1/2008,03:58:00,0.426,0.062,243.650,1.800,0.000,0.000,0.000
27/1/2008,03:59:00,0.432,0.062,243.490,1.800,0.000,0.000,0.000
27/1/2008,04:00:00,0.432,0.062,243.380,1.800,0.000,0.000,0.000
27/1/2008,04:01:00,0.436,0.062,244.420,1.800,0.000,0.000,0.000
27/1/2008,04:02:00,0.434,0.062,244.060,1.800,0.000,0.000,0.000
27/1/2008,04:03:00,0.426,0.064,243.370,1.800,0.000,0.000,0.000
27/1/2008,04:04:00,0.424,0.064,243.040,1.800,0.000,0.000,0.000
27/1/2008,04:05:00,0.424,0.064,242.960,1.800,0.000,0.000,0.000
27/1/2008,04:06:00,0.422,0.064,243.000,1.800,0.000,0.000,0.000
27/1/2008,04:07:00,0.424,0.064,243.680,1.800,0.000,0.000,0.000
27/1/2008,04:08:00,0.424,0.064,243.750,1.800,0.000,0.000,0.000
27/1/2008,04:09:00,0.424,0.064,243.620,1.800,0.000,0.000,0.000
27/1/2008,04:10:00,0.422,0.064,243.210,1.800,0.000,0.000,0.000
27/1/2008,04:11:00,0.424,0.064,243.260,1.800,0.000,0.000,0.000
27/1/2008,04:12:00,0.424,0.064,243.610,1.800,0.000,0.000,0.000
27/1/2008,04:13:00,0.622,0.064,243.240,2.800,0.000,0.000,0.000
27/1/2008,04:14:00,1.172,0.066,241.890,4.800,0.000,0.000,0.000
27/1/2008,04:15:00,0.720,0.060,242.370,3.400,0.000,0.000,0.000
27/1/2008,04:16:00,0.544,0.072,242.820,2.200,0.000,0.000,0.000
27/1/2008,04:17:00,0.530,0.070,242.900,2.200,0.000,0.000,0.000
27/1/2008,04:18:00,0.526,0.068,242.230,2.200,0.000,0.000,0.000
27/1/2008,04:19:00,0.528,0.068,242.570,2.200,0.000,0.000,0.000
27/1/2008,04:20:00,0.528,0.070,242.870,2.200,0.000,0.000,0.000
27/1/2008,04:21:00,0.524,0.068,242.570,2.200,0.000,0.000,0.000
27/1/2008,04:22:00,0.524,0.070,242.710,2.200,0.000,0.000,0.000
27/1/2008,04:23:00,0.526,0.074,244.230,2.200,0.000,0.000,0.000
27/1/2008,04:24:00,0.566,0.084,245.250,2.400,0.000,0.000,0.000
27/1/2008,04:25:00,0.626,0.186,244.830,2.600,0.000,0.000,0.000
27/1/2008,04:26:00,0.610,0.188,245.510,2.600,0.000,0.000,0.000
27/1/2008,04:27:00,0.602,0.188,245.790,2.600,0.000,0.000,0.000
27/1/2008,04:28:00,0.604,0.190,246.020,2.600,0.000,0.000,0.000
27/1/2008,04:29:00,0.606,0.184,244.800,2.600,0.000,0.000,0.000
27/1/2008,04:30:00,0.602,0.182,244.340,2.600,0.000,0.000,0.000
27/1/2008,04:31:00,0.596,0.182,244.540,2.600,0.000,0.000,0.000
27/1/2008,04:32:00,0.568,0.150,244.660,2.400,0.000,0.000,0.000
27/1/2008,04:33:00,0.496,0.000,244.280,2.000,0.000,0.000,0.000
27/1/2008,04:34:00,0.430,0.058,245.190,1.800,0.000,0.000,0.000
27/1/2008,04:35:00,0.428,0.060,245.650,1.800,0.000,0.000,0.000
27/1/2008,04:36:00,0.428,0.060,245.390,1.800,0.000,0.000,0.000
27/1/2008,04:37:00,0.428,0.060,245.650,1.800,0.000,0.000,0.000
27/1/2008,04:38:00,0.428,0.060,245.950,1.800,0.000,0.000,0.000
27/1/2008,04:39:00,0.430,0.060,246.120,1.800,0.000,0.000,0.000
27/1/2008,04:40:00,0.428,0.062,245.530,1.800,0.000,0.000,0.000
27/1/2008,04:41:00,0.428,0.060,245.580,1.800,0.000,0.000,0.000
27/1/2008,04:42:00,0.428,0.060,245.560,1.800,0.000,0.000,0.000
27/1/2008,04:43:00,0.432,0.060,245.300,1.800,0.000,0.000,0.000
27/1/2008,04:44:00,0.434,0.062,244.780,1.800,0.000,0.000,0.000
27/1/2008,04:45:00,0.434,0.062,244.770,1.800,0.000,0.000,0.000
27/1/2008,04:46:00,0.434,0.062,244.670,1.800,0.000,0.000,0.000
27/1/2008,04:47:00,0.426,0.062,244.470,1.800,0.000,0.000,0.000
27/1/2008,04:48:00,0.422,0.064,243.250,1.800,0.000,0.000,0.000
27/1/2008,04:49:00,0.424,0.064,243.180,1.800,0.000,0.000,0.000
27/1/2008,04:50:00,0.424,0.064,243.260,1.800,0.000,0.000,0.000
27/1/2008,04:51:00,0.422,0.064,242.800,1.800,0.000,0.000,0.000
27/1/2008,04:52:00,0.422,0.066,242.420,1.800,0.000,0.000,0.000
27/1/2008,04:53:00,0.422,0.064,243.290,1.800,0.000,0.000,0.000
27/1/2008,04:54:00,0.424,0.064,243.730,1.800,0.000,0.000,0.000
27/1/2008,04:55:00,0.422,0.066,242.970,1.800,0.000,0.000,0.000
27/1/2008,04:56:00,0.424,0.064,243.690,1.800,0.000,0.000,0.000
27/1/2008,04:57:00,0.424,0.064,244.080,1.800,0.000,0.000,0.000
27/1/2008,04:58:00,0.426,0.064,243.830,1.800,0.000,0.000,0.000
27/1/2008,04:59:00,0.432,0.064,243.740,1.800,0.000,0.000,0.000
27/1/2008,05:00:00,0.430,0.062,243.900,1.800,0.000,0.000,0.000
27/1/2008,05:01:00,0.432,0.064,243.730,1.800,0.000,0.000,0.000
27/1/2008,05:02:00,0.428,0.062,244.020,1.800,0.000,0.000,0.000
27/1/2008,05:03:00,0.462,0.000,244.070,2.000,0.000,0.000,0.000
27/1/2008,05:04:00,0.536,0.074,244.120,2.200,0.000,0.000,0.000
27/1/2008,05:05:00,0.576,0.074,244.250,2.400,0.000,0.000,0.000
27/1/2008,05:06:00,0.708,0.070,243.730,2.800,0.000,0.000,0.000
27/1/2008,05:07:00,0.540,0.074,243.950,2.200,0.000,0.000,0.000
27/1/2008,05:08:00,0.550,0.186,244.060,2.400,0.000,0.000,0.000
27/1/2008,05:09:00,0.490,0.200,244.400,2.200,0.000,0.000,0.000
27/1/2008,05:10:00,0.460,0.210,243.710,2.000,0.000,0.000,0.000
27/1/2008,05:11:00,0.454,0.218,243.710,2.000,0.000,0.000,0.000
27/1/2008,05:12:00,0.788,0.210,243.450,3.400,0.000,0.000,0.000
27/1/2008,05:13:00,1.094,0.206,243.180,4.400,0.000,0.000,0.000
27/1/2008,05:14:00,1.090,0.204,243.150,4.400,0.000,0.000,0.000
27/1/2008,05:15:00,1.046,0.208,243.500,4.400,0.000,0.000,0.000
27/1/2008,05:16:00,1.056,0.208,243.490,4.400,0.000,0.000,0.000
27/1/2008,05:17:00,1.434,0.182,242.800,5.800,0.000,0.000,0.000
27/1/2008,05:18:00,1.376,0.102,242.250,5.600,0.000,0.000,0.000
27/1/2008,05:19:00,1.064,0.104,242.600,4.600,0.000,0.000,0.000
27/1/2008,05:20:00,0.592,0.000,243.890,2.400,0.000,0.000,0.000
27/1/2008,05:21:00,0.838,0.000,243.270,3.400,0.000,0.000,0.000
27/1/2008,05:22:00,0.710,0.000,243.380,3.000,0.000,0.000,0.000
27/1/2008,05:23:00,0.454,0.000,244.020,2.000,0.000,0.000,0.000
27/1/2008,05:24:00,0.234,0.000,245.020,1.000,0.000,0.000,0.000
27/1/2008,05:25:00,0.234,0.000,244.830,1.000,0.000,0.000,0.000
27/1/2008,05:26:00,0.234,0.000,244.590,1.000,0.000,0.000,0.000
27/1/2008,05:27:00,0.234,0.000,244.830,1.000,0.000,0.000,0.000
27/1/2008,05:28:00,0.234,0.000,245.190,1.000,0.000,0.000,0.000
27/1/2008,05:29:00,0.234,0.000,245.010,1.000,0.000,0.000,0.000
27/1/2008,05:30:00,0.234,0.000,244.930,1.000,0.000,0.000,0.000
27/1/2008,05:31:00,0.234,0.000,244.680,1.000,0.000,0.000,0.000
27/1/2008,05:32:00,0.232,0.000,244.100,1.000,0.000,0.000,0.000
27/1/2008,05:33:00,0.232,0.000,243.350,1.000,0.000,0.000,0.000
27/1/2008,05:34:00,0.232,0.000,243.630,1.000,0.000,0.000,0.000
27/1/2008,05:35:00,0.232,0.000,243.680,1.000,0.000,0.000,0.000
27/1/2008,05:36:00,0.232,0.000,243.260,1.000,0.000,0.000,0.000
27/1/2008,05:37:00,0.230,0.000,243.060,1.000,0.000,0.000,0.000
27/1/2008,05:38:00,0.232,0.000,244.060,1.000,0.000,0.000,0.000
27/1/2008,05:39:00,0.234,0.000,244.920,1.000,0.000,0.000,0.000
27/1/2008,05:40:00,0.234,0.000,244.870,1.000,0.000,0.000,0.000
27/1/2008,05:41:00,0.234,0.000,244.700,1.000,0.000,0.000,0.000
27/1/2008,05:42:00,0.234,0.000,245.110,1.000,0.000,0.000,0.000
27/1/2008,05:43:00,0.284,0.000,244.730,1.400,0.000,0.000,0.000
27/1/2008,05:44:00,0.314,0.100,243.950,1.400,0.000,1.000,0.000
27/1/2008,05:45:00,0.316,0.100,243.720,1.400,0.000,2.000,0.000
27/1/2008,05:46:00,0.314,0.100,243.970,1.400,0.000,1.000,0.000
27/1/2008,05:47:00,0.316,0.100,243.910,1.400,0.000,1.000,0.000
27/1/2008,05:48:00,0.316,0.098,243.490,1.400,0.000,2.000,0.000
27/1/2008,05:49:00,0.316,0.098,243.450,1.400,0.000,1.000,0.000
27/1/2008,05:50:00,0.316,0.100,244.090,1.400,0.000,2.000,0.000
27/1/2008,05:51:00,0.436,0.226,243.990,2.200,0.000,1.000,0.000
27/1/2008,05:52:00,0.502,0.346,243.970,2.400,0.000,1.000,0.000
27/1/2008,05:53:00,0.500,0.346,244.140,2.400,0.000,2.000,0.000
27/1/2008,05:54:00,0.504,0.350,244.590,2.400,0.000,1.000,0.000
27/1/2008,05:55:00,0.504,0.348,244.310,2.400,0.000,2.000,0.000
27/1/2008,05:56:00,0.500,0.346,243.860,2.400,0.000,1.000,0.000
27/1/2008,05:57:00,0.498,0.346,244.040,2.400,0.000,1.000,0.000
27/1/2008,05:58:00,0.494,0.346,244.010,2.400,0.000,2.000,0.000
27/1/2008,05:59:00,0.482,0.332,243.410,2.400,0.000,1.000,0.000
27/1/2008,06:00:00,0.418,0.234,243.180,2.000,0.000,2.000,0.000
27/1/2008,06:01:00,0.416,0.238,243.650,2.000,0.000,1.000,0.000
27/1/2008,06:02:00,0.414,0.234,243.160,1.800,0.000,1.000,0.000
27/1/2008,06:03:00,0.410,0.234,242.830,1.800,0.000,1.000,0.000
27/1/2008,06:04:00,0.410,0.236,243.400,1.800,0.000,2.000,0.000
27/1/2008,06:05:00,0.408,0.236,243.500,1.800,0.000,1.000,0.000
27/1/2008,06:06:00,0.408,0.236,243.580,1.800,0.000,1.000,0.000
27/1/2008,06:07:00,0.406,0.238,243.790,1.800,0.000,2.000,0.000
27/1/2008,06:08:00,0.324,0.118,244.210,1.400,0.000,1.000,0.000
27/1/2008,06:09:00,0.314,0.104,245.220,1.400,0.000,1.000,0.000
27/1/2008,06:10:00,0.670,0.092,244.050,2.800,0.000,1.000,0.000
27/1/2008,06:11:00,0.374,0.000,244.070,1.600,0.000,0.000,0.000
27/1/2008,06:12:00,0.238,0.000,244.650,1.000,0.000,0.000,0.000
27/1/2008,06:13:00,0.238,0.000,244.740,1.000,0.000,0.000,0.000
27/1/2008,06:14:00,0.238,0.000,244.930,1.000,0.000,0.000,0.000
27/1/2008,06:15:00,0.238,0.000,244.610,1.000,0.000,0.000,0.000
27/1/2008,06:16:00,0.238,0.000,244.980,1.000,0.000,0.000,0.000
27/1/2008,06:17:00,0.238,0.000,245.080,1.000,0.000,0.000,0.000
27/1/2008,06:18:00,0.238,0.000,244.670,1.000,0.000,0.000,0.000
27/1/2008,06:19:00,0.236,0.000,243.830,1.000,0.000,0.000,0.000
27/1/2008,06:20:00,0.236,0.000,243.850,1.000,0.000,0.000,0.000
27/1/2008,06:21:00,0.236,0.000,242.970,1.000,0.000,0.000,0.000
27/1/2008,06:22:00,0.234,0.000,242.680,1.000,0.000,0.000,0.000
27/1/2008,06:23:00,0.236,0.000,242.900,1.000,0.000,0.000,0.000
27/1/2008,06:24:00,0.236,0.000,243.100,1.000,0.000,0.000,0.000
27/1/2008,06:25:00,0.236,0.000,243.020,1.000,0.000,0.000,0.000
27/1/2008,06:26:00,0.236,0.000,243.530,1.000,0.000,0.000,0.000
27/1/2008,06:27:00,0.236,0.000,243.420,1.000,0.000,0.000,0.000
27/1/2008,06:28:00,0.236,0.000,243.460,1.000,0.000,0.000,0.000
27/1/2008,06:29:00,0.236,0.000,243.750,1.000,0.000,0.000,0.000
27/1/2008,06:30:00,0.238,0.000,244.730,1.000,0.000,0.000,0.000
27/1/2008,06:31:00,0.238,0.000,244.780,1.000,0.000,0.000,0.000
27/1/2008,06:32:00,0.236,0.000,243.750,1.000,0.000,0.000,0.000
27/1/2008,06:33:00,0.258,0.000,243.260,1.200,0.000,0.000,0.000
27/1/2008,06:34:00,0.314,0.078,243.590,1.200,0.000,0.000,0.000
27/1/2008,06:35:00,0.312,0.080,243.650,1.200,0.000,0.000,0.000
27/1/2008,06:36:00,0.312,0.076,242.830,1.200,0.000,0.000,0.000
27/1/2008,06:37:00,0.312,0.078,243.500,1.200,0.000,0.000,0.000
27/1/2008,06:38:00,0.314,0.084,244.790,1.200,0.000,0.000,0.000
27/1/2008,06:39:00,0.332,0.092,245.280,1.400,0.000,0.000,0.000
27/1/2008,06:40:00,0.424,0.220,244.360,1.800,0.000,0.000,0.000
27/1/2008,06:41:00,0.420,0.222,244.480,1.800,0.000,0.000,0.000
27/1/2008,06:42:00,0.406,0.206,244.760,1.800,0.000,0.000,0.000
27/1/2008,06:43:00,0.346,0.116,244.830,1.400,0.000,0.000,0.000
27/1/2008,06:44:00,0.342,0.112,244.270,1.400,0.000,0.000,0.000
27/1/2008,06:45:00,0.342,0.114,244.500,1.400,0.000,0.000,0.000
27/1/2008,06:46:00,0.342,0.114,244.840,1.400,0.000,0.000,0.000
27/1/2008,06:47:00,0.340,0.114,244.360,1.400,0.000,0.000,0.000
27/1/2008,06:48:00,0.338,0.112,243.870,1.400,0.000,0.000,0.000
27/1/2008,06:49:00,0.336,0.112,243.880,1.400,0.000,0.000,0.000
27/1/2008,06:50:00,0.336,0.114,244.640,1.400,0.000,0.000,0.000
27/1/2008,06:51:00,0.334,0.112,243.940,1.400,0.000,0.000,0.000
27/1/2008,06:52:00,0.330,0.110,243.560,1.400,0.000,0.000,0.000
27/1/2008,06:53:00,0.326,0.112,244.250,1.400,0.000,0.000,0.000
27/1/2008,06:54:00,0.326,0.114,244.530,1.400,0.000,0.000,0.000
27/1/2008,06:55:00,0.328,0.112,244.210,1.400,0.000,0.000,0.000
27/1/2008,06:56:00,0.280,0.000,244.160,1.200,0.000,0.000,0.000
27/1/2008,06:57:00,0.238,0.000,244.760,1.000,0.000,0.000,0.000
27/1/2008,06:58:00,0.236,0.000,244.400,1.000,0.000,0.000,0.000
27/1/2008,06:59:00,0.238,0.000,244.710,1.000,0.000,0.000,0.000
27/1/2008,07:00:00,0.236,0.000,243.990,1.000,0.000,0.000,0.000
27/1/2008,07:01:00,0.234,0.000,243.810,1.000,0.000,0.000,0.000
27/1/2008,07:02:00,0.228,0.000,243.350,1.000,0.000,0.000,0.000
27/1/2008,07:03:00,0.226,0.000,242.610,1.000,0.000,0.000,0.000
27/1/2008,07:04:00,0.228,0.000,243.360,1.000,0.000,0.000,0.000
27/1/2008,07:05:00,0.236,0.000,243.670,1.000,0.000,0.000,0.000
27/1/2008,07:06:00,0.234,0.000,242.970,1.000,0.000,0.000,0.000
27/1/2008,07:07:00,0.234,0.000,243.030,1.000,0.000,0.000,0.000
27/1/2008,07:08:00,0.236,0.000,243.700,1.000,0.000,0.000,0.000
27/1/2008,07:09:00,0.236,0.000,243.700,1.000,0.000,0.000,0.000
27/1/2008,07:10:00,0.234,0.000,243.020,1.000,0.000,0.000,0.000
27/1/2008,07:11:00,0.228,0.000,243.110,1.000,0.000,0.000,0.000
27/1/2008,07:12:00,0.228,0.000,243.630,1.000,0.000,0.000,0.000
27/1/2008,07:13:00,0.228,0.000,243.480,1.000,0.000,0.000,0.000
27/1/2008,07:14:00,0.232,0.000,243.040,1.000,0.000,0.000,0.000
27/1/2008,07:15:00,0.236,0.000,243.640,1.000,0.000,0.000,0.000
27/1/2008,07:16:00,0.278,0.000,244.210,1.200,0.000,0.000,0.000
27/1/2008,07:17:00,0.312,0.080,243.930,1.200,0.000,0.000,0.000
27/1/2008,07:18:00,0.312,0.078,242.990,1.200,0.000,0.000,0.000
27/1/2008,07:19:00,0.312,0.078,243.060,1.200,0.000,0.000,0.000
27/1/2008,07:20:00,0.306,0.080,243.680,1.200,0.000,0.000,0.000
27/1/2008,07:21:00,0.304,0.078,243.530,1.200,0.000,0.000,0.000
27/1/2008,07:22:00,0.302,0.078,243.250,1.200,0.000,0.000,0.000
27/1/2008,07:23:00,0.308,0.080,243.840,1.200,0.000,0.000,0.000
27/1/2008,07:24:00,0.308,0.080,243.660,1.200,0.000,0.000,0.000
27/1/2008,07:25:00,0.306,0.078,243.330,1.200,0.000,0.000,0.000
27/1/2008,07:26:00,0.238,0.000,243.040,1.000,0.000,0.000,0.000
27/1/2008,07:27:00,0.234,0.000,242.890,1.000,0.000,0.000,0.000
27/1/2008,07:28:00,0.278,0.000,242.530,1.200,0.000,0.000,0.000
27/1/2008,07:29:00,0.340,0.106,242.300,1.400,0.000,0.000,0.000
27/1/2008,07:30:00,0.338,0.106,242.600,1.400,0.000,0.000,0.000
27/1/2008,07:31:00,0.336,0.106,242.580,1.400,0.000,0.000,0.000
27/1/2008,07:32:00,0.336,0.104,241.980,1.400,0.000,0.000,0.000
27/1/2008,07:33:00,0.340,0.106,242.240,1.400,0.000,0.000,0.000
27/1/2008,07:34:00,0.338,0.106,242.440,1.400,0.000,0.000,0.000
27/1/2008,07:35:00,0.424,0.106,242.530,1.800,0.000,0.000,0.000
27/1/2008,07:36:00,0.640,0.098,241.540,2.600,0.000,0.000,0.000
27/1/2008,07:37:00,0.640,0.102,242.380,2.600,0.000,0.000,0.000
27/1/2008,07:38:00,0.638,0.104,243.040,2.600,0.000,0.000,0.000
27/1/2008,07:39:00,0.632,0.102,242.660,2.600,0.000,0.000,0.000
27/1/2008,07:40:00,0.630,0.100,242.050,2.600,0.000,0.000,0.000
27/1/2008,07:41:00,0.654,0.100,242.060,2.600,0.000,0.000,0.000
27/1/2008,07:42:00,0.722,0.100,242.230,3.000,0.000,0.000,0.000
27/1/2008,07:43:00,0.720,0.098,241.980,3.000,0.000,0.000,0.000
27/1/2008,07:44:00,0.718,0.098,241.870,3.000,0.000,0.000,0.000
27/1/2008,07:45:00,0.694,0.060,241.940,2.800,0.000,0.000,0.000
27/1/2008,07:46:00,0.742,0.000,242.360,3.000,0.000,0.000,0.000
27/1/2008,07:47:00,0.732,0.000,242.350,3.000,0.000,0.000,0.000
27/1/2008,07:48:00,0.678,0.000,242.000,2.800,0.000,0.000,0.000
27/1/2008,07:49:00,0.680,0.000,242.080,2.800,0.000,0.000,0.000
27/1/2008,07:50:00,0.686,0.000,242.340,2.800,0.000,0.000,0.000
27/1/2008,07:51:00,0.686,0.000,241.840,2.800,0.000,0.000,0.000
27/1/2008,07:52:00,0.686,0.000,242.110,2.800,0.000,0.000,0.000
27/1/2008,07:53:00,0.692,0.000,243.190,2.800,0.000,0.000,0.000
27/1/2008,07:54:00,0.694,0.000,243.910,2.800,0.000,0.000,0.000
27/1/2008,07:55:00,0.694,0.000,243.610,2.800,0.000,0.000,0.000
27/1/2008,07:56:00,0.688,0.000,243.340,2.800,0.000,0.000,0.000
27/1/2008,07:57:00,0.688,0.000,243.800,2.800,0.000,0.000,0.000
27/1/2008,07:58:00,0.686,0.000,243.300,2.800,0.000,0.000,0.000
27/1/2008,07:59:00,0.732,0.000,243.550,3.000,0.000,0.000,0.000
27/1/2008,08:00:00,0.768,0.070,243.390,3.000,0.000,0.000,0.000
27/1/2008,08:01:00,0.766,0.068,242.750,3.000,0.000,0.000,0.000
27/1/2008,08:02:00,0.766,0.068,243.080,3.000,0.000,0.000,0.000
27/1/2008,08:03:00,0.764,0.068,242.590,3.000,0.000,0.000,0.000
27/1/2008,08:04:00,0.768,0.070,243.740,3.000,0.000,0.000,0.000
27/1/2008,08:05:00,0.768,0.072,244.130,3.000,0.000,0.000,0.000
27/1/2008,08:06:00,0.764,0.074,244.860,3.000,0.000,0.000,0.000
27/1/2008,08:07:00,0.762,0.072,244.720,3.000,0.000,0.000,0.000
27/1/2008,08:08:00,0.764,0.076,245.480,3.000,0.000,0.000,0.000
27/1/2008,08:09:00,0.724,0.000,245.960,2.800,0.000,0.000,0.000
27/1/2008,08:10:00,1.274,0.000,244.420,5.600,0.000,0.000,7.000
27/1/2008,08:11:00,1.840,0.000,243.950,7.400,0.000,0.000,19.000
27/1/2008,08:12:00,1.808,0.046,242.590,7.400,0.000,0.000,19.000
27/1/2008,08:13:00,1.784,0.046,241.860,7.400,0.000,0.000,18.000
27/1/2008,08:14:00,1.766,0.048,241.000,7.200,0.000,0.000,18.000
27/1/2008,08:15:00,1.736,0.050,239.350,7.200,0.000,0.000,18.000
27/1/2008,08:16:00,1.732,0.000,239.040,7.200,0.000,0.000,18.000
27/1/2008,08:17:00,1.544,0.084,239.760,6.400,0.000,0.000,17.000
27/1/2008,08:18:00,1.542,0.084,239.580,6.400,0.000,0.000,18.000
27/1/2008,08:19:00,1.544,0.084,239.680,6.400,0.000,0.000,18.000
27/1/2008,08:20:00,1.558,0.088,241.100,6.400,0.000,0.000,17.000
27/1/2008,08:21:00,1.558,0.090,241.260,6.400,0.000,0.000,18.000
27/1/2008,08:22:00,1.560,0.090,241.530,6.400,0.000,0.000,18.000
27/1/2008,08:23:00,1.568,0.094,242.450,6.400,0.000,0.000,18.000
27/1/2008,08:24:00,1.552,0.090,241.630,6.400,0.000,0.000,18.000
27/1/2008,08:25:00,1.544,0.090,241.220,6.400,0.000,0.000,18.000
27/1/2008,08:26:00,1.538,0.088,240.700,6.400,0.000,0.000,18.000
27/1/2008,08:27:00,1.550,0.090,241.420,6.400,0.000,0.000,18.000
27/1/2008,08:28:00,1.552,0.092,241.480,6.400,0.000,0.000,18.000
27/1/2008,08:29:00,1.544,0.090,240.810,6.400,0.000,0.000,18.000
27/1/2008,08:30:00,1.534,0.086,240.060,6.400,0.000,0.000,17.000
27/1/2008,08:31:00,1.540,0.088,240.710,6.400,0.000,0.000,18.000
